poll_id,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,numeric_grade,pollscore,methodology,transparency_score,state,start_date,end_date,sponsor_candidate_id,sponsor_candidate,sponsor_candidate_party,endorsed_candidate_id,endorsed_candidate_name,endorsed_candidate_party,question_id,sample_size,population,subpopulation,population_full,tracking,created_at,notes,url,url_article,url_topline,url_crosstab,source,internal,partisan,race_id,cycle,office_type,seat_number,seat_name,election_date,stage,nationwide_batch,ranked_choice_reallocated,ranked_choice_round,hypothetical,party,answer,candidate_id,candidate_name,pct
81619,1515,Data for Progress,"","",Data for Progress,522,Data for Progress,2.6,-1.2,Live Phone/Online Opt-In Panel/Text-to-Web/Mail-to-Web,6.0,Georgia,11/2/22,11/6/22,,"",,,,,165274,1474,lv,,lv,,11/7/22 18:30,"",https://www.filesforprogress.org/datasets/2022/11/dfp_ga_final_midterm_tabs.pdf,,,https://www.filesforprogress.org/datasets/2022/11/dfp_ga_final_midterm_tabs.pdf,"",false,,8925,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,,false,REP,Walker,19088,Herschel Junior Walker,49.0
81619,1515,Data for Progress,"","",Data for Progress,522,Data for Progress,2.6,-1.2,Live Phone/Online Opt-In Panel/Text-to-Web/Mail-to-Web,6.0,Georgia,11/2/22,11/6/22,,"",,,,,165274,1474,lv,,lv,,11/7/22 18:30,"",https://www.filesforprogress.org/datasets/2022/11/dfp_ga_final_midterm_tabs.pdf,,,https://www.filesforprogress.org/datasets/2022/11/dfp_ga_final_midterm_tabs.pdf,"",false,,8925,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,,false,LIB,Oliver,29535,Chase Oliver,3.0
81625,1477,Targoz Market Research,1477,PollSmart MR,Targoz Market Research,454,Targoz Market Research,1.8,0.1,Online Opt-In Panel,7.0,Georgia,11/2/22,11/6/22,,"",,,,,165297,579,lv,,lv,,11/7/22 22:25,"",https://www.pollsmartmr.com/latest-polls-1/georgia-senate-poll-close-race-in-georgia,,https://www.pollsmartmr.com/latest-polls-1/georgia-senate-poll-close-race-in-georgia,https://static1.squarespace.com/static/5e28be4ccb16eb0aa6496c31/t/6369b32fac2f8244b0131227/1667871535955/Final+Georgia+General+Election+Voter+Crosstabs+%28Without+Fraud+Respondents%29.pdf,"",,,8925,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,,false,DEM,Warnock,19086,Raphael Warnock,47.0
81625,1477,Targoz Market Research,1477,PollSmart MR,Targoz Market Research,454,Targoz Market Research,1.8,0.1,Online Opt-In Panel,7.0,Georgia,11/2/22,11/6/22,,"",,,,,165297,579,lv,,lv,,11/7/22 22:25,"",https://www.pollsmartmr.com/latest-polls-1/georgia-senate-poll-close-race-in-georgia,,https://www.pollsmartmr.com/latest-polls-1/georgia-senate-poll-close-race-in-georgia,https://static1.squarespace.com/static/5e28be4ccb16eb0aa6496c31/t/6369b32fac2f8244b0131227/1667871535955/Final+Georgia+General+Election+Voter+Crosstabs+%28Without+Fraud+Respondents%29.pdf,"",,,8925,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,,false,REP,Walker,19088,Herschel Junior Walker,49.0
81625,1477,Targoz Market Research,1477,PollSmart MR,Targoz Market Research,454,Targoz Market Research,1.8,0.1,Online Opt-In Panel,7.0,Georgia,11/2/22,11/6/22,,"",,,,,165297,579,lv,,lv,,11/7/22 22:25,"",https://www.pollsmartmr.com/latest-polls-1/georgia-senate-poll-close-race-in-georgia,,https://www.pollsmartmr.com/latest-polls-1/georgia-senate-poll-close-race-in-georgia,https://static1.squarespace.com/static/5e28be4ccb16eb0aa6496c31/t/6369b32fac2f8244b0131227/1667871535955/Final+Georgia+General+Election+Voter+Crosstabs+%28Without+Fraud+Respondents%29.pdf,"",,,8925,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,,false,LIB,Oliver,29535,Chase Oliver,1.0
81625,1477,Targoz Market Research,1477,PollSmart MR,Targoz Market Research,454,Targoz Market Research,1.8,0.1,Online Opt-In Panel,7.0,Georgia,11/2/22,11/6/22,,"",,,,,165298,810,rv,,rv,,11/7/22 22:25,"",https://www.pollsmartmr.com/latest-polls-1/georgia-senate-poll-close-race-in-georgia,,https://www.pollsmartmr.com/latest-polls-1/georgia-senate-poll-close-race-in-georgia,https://static1.squarespace.com/static/5e28be4ccb16eb0aa6496c31/t/6369b32fac2f8244b0131227/1667871535955/Final+Georgia+General+Election+Voter+Crosstabs+%28Without+Fraud+Respondents%29.pdf,"",,,8925,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,,false,DEM,Warnock,19086,Raphael Warnock,46.0
81625,1477,Targoz Market Research,1477,PollSmart MR,Targoz Market Research,454,Targoz Market Research,1.8,0.1,Online Opt-In Panel,7.0,Georgia,11/2/22,11/6/22,,"",,,,,165298,810,rv,,rv,,11/7/22 22:25,"",https://www.pollsmartmr.com/latest-polls-1/georgia-senate-poll-close-race-in-georgia,,https://www.pollsmartmr.com/latest-polls-1/georgia-senate-poll-close-race-in-georgia,https://static1.squarespace.com/static/5e28be4ccb16eb0aa6496c31/t/6369b32fac2f8244b0131227/1667871535955/Final+Georgia+General+Election+Voter+Crosstabs+%28Without+Fraud+Respondents%29.pdf,"",,,8925,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,,false,REP,Walker,19088,Herschel Junior Walker,41.0
81625,1477,Targoz Market Research,1477,PollSmart MR,Targoz Market Research,454,Targoz Market Research,1.8,0.1,Online Opt-In Panel,7.0,Georgia,11/2/22,11/6/22,,"",,,,,165298,810,rv,,rv,,11/7/22 22:25,"",https://www.pollsmartmr.com/latest-polls-1/georgia-senate-poll-close-race-in-georgia,,https://www.pollsmartmr.com/latest-polls-1/georgia-senate-poll-close-race-in-georgia,https://static1.squarespace.com/static/5e28be4ccb16eb0aa6496c31/t/6369b32fac2f8244b0131227/1667871535955/Final+Georgia+General+Election+Voter+Crosstabs+%28Without+Fraud+Respondents%29.pdf,"",,,8925,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,,false,LIB,Oliver,29535,Chase Oliver,3.0
81626,1477,Targoz Market Research,1477,PollSmart MR,Targoz Market Research,454,Targoz Market Research,1.8,0.1,Online Opt-In Panel,7.0,Arizona,11/2/22,11/6/22,,"",,,,,165299,809,rv,,rv,,11/7/22 22:25,"",https://www.pollsmartmr.com/latest-polls-1/arizona-poll-close-races-in-arizona,,https://www.pollsmartmr.com/latest-polls-1/arizona-poll-close-races-in-arizona,https://static1.squarespace.com/static/5e28be4ccb16eb0aa6496c31/t/6369b84364eadb1e51b4abde/1667872835651/Final+Arizona+General+Election+Voter+Crosstabs+%28Without+Fraud+Respondents%29.pdf,"",,,8919,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,,false,DEM,Kelly,20633,Mark Kelly,46.0
81626,1477,Targoz Market Research,1477,PollSmart MR,Targoz Market Research,454,Targoz Market Research,1.8,0.1,Online Opt-In Panel,7.0,Arizona,11/2/22,11/6/22,,"",,,,,165299,809,rv,,rv,,11/7/22 22:25,"",https://www.pollsmartmr.com/latest-polls-1/arizona-poll-close-races-in-arizona,,https://www.pollsmartmr.com/latest-polls-1/arizona-poll-close-races-in-arizona,https://static1.squarespace.com/static/5e28be4ccb16eb0aa6496c31/t/6369b84364eadb1e51b4abde/1667872835651/Final+Arizona+General+Election+Voter+Crosstabs+%28Without+Fraud+Respondents%29.pdf,"",,,8919,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,,false,REP,Masters,28668,Blake Masters,43.0
81626,1477,Targoz Market Research,1477,PollSmart MR,Targoz Market Research,454,Targoz Market Research,1.8,0.1,Online Opt-In Panel,7.0,Arizona,11/2/22,11/6/22,,"",,,,,165299,809,rv,,rv,,11/7/22 22:25,"",https://www.pollsmartmr.com/latest-polls-1/arizona-poll-close-races-in-arizona,,https://www.pollsmartmr.com/latest-polls-1/arizona-poll-close-races-in-arizona,https://static1.squarespace.com/static/5e28be4ccb16eb0aa6496c31/t/6369b84364eadb1e51b4abde/1667872835651/Final+Arizona+General+Election+Voter+Crosstabs+%28Without+Fraud+Respondents%29.pdf,"",,,8919,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,,false,LIB,Victor,30075,Marc Victor,5.0
81626,1477,Targoz Market Research,1477,PollSmart MR,Targoz Market Research,454,Targoz Market Research,1.8,0.1,Online Opt-In Panel,7.0,Arizona,11/2/22,11/6/22,,"",,,,,165300,560,lv,,lv,,11/7/22 22:26,"",https://www.pollsmartmr.com/latest-polls-1/arizona-poll-close-races-in-arizona,,https://www.pollsmartmr.com/latest-polls-1/arizona-poll-close-races-in-arizona,https://static1.squarespace.com/static/5e28be4ccb16eb0aa6496c31/t/6369b84364eadb1e51b4abde/1667872835651/Final+Arizona+General+Election+Voter+Crosstabs+%28Without+Fraud+Respondents%29.pdf,"",,,8919,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,,false,DEM,Kelly,20633,Mark Kelly,50.0
81626,1477,Targoz Market Research,1477,PollSmart MR,Targoz Market Research,454,Targoz Market Research,1.8,0.1,Online Opt-In Panel,7.0,Arizona,11/2/22,11/6/22,,"",,,,,165300,560,lv,,lv,,11/7/22 22:26,"",https://www.pollsmartmr.com/latest-polls-1/arizona-poll-close-races-in-arizona,,https://www.pollsmartmr.com/latest-polls-1/arizona-poll-close-races-in-arizona,https://static1.squarespace.com/static/5e28be4ccb16eb0aa6496c31/t/6369b84364eadb1e51b4abde/1667872835651/Final+Arizona+General+Election+Voter+Crosstabs+%28Without+Fraud+Respondents%29.pdf,"",,,8919,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,,false,REP,Masters,28668,Blake Masters,47.0
81626,1477,Targoz Market Research,1477,PollSmart MR,Targoz Market Research,454,Targoz Market Research,1.8,0.1,Online Opt-In Panel,7.0,Arizona,11/2/22,11/6/22,,"",,,,,165300,560,lv,,lv,,11/7/22 22:26,"",https://www.pollsmartmr.com/latest-polls-1/arizona-poll-close-races-in-arizona,,https://www.pollsmartmr.com/latest-polls-1/arizona-poll-close-races-in-arizona,https://static1.squarespace.com/static/5e28be4ccb16eb0aa6496c31/t/6369b84364eadb1e51b4abde/1667872835651/Final+Arizona+General+Election+Voter+Crosstabs+%28Without+Fraud+Respondents%29.pdf,"",,,8919,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,,false,LIB,Victor,30075,Marc Victor,2.0
81627,1477,Targoz Market Research,1477,PollSmart MR,Targoz Market Research,454,Targoz Market Research,1.8,0.1,Online Opt-In Panel,7.0,Pennsylvania,11/2/22,11/6/22,,"",,,,,165301,904,rv,,rv,,11/7/22 22:26,"",https://www.pollsmartmr.com/latest-polls-1/pennsylvania-poll-oz-leads-fetterman,,https://www.pollsmartmr.com/latest-polls-1/pennsylvania-poll-oz-leads-fetterman,https://static1.squarespace.com/static/5e28be4ccb16eb0aa6496c31/t/6369bc1a96504043286a3d9b/1667873818541/Final++PA+General+Election+Voter+Crosstabs+%28Without+Fraud+Respondents%29.pdf,"",,,8945,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,,false,DEM,Fetterman,20700,John Fetterman,47.0
81627,1477,Targoz Market Research,1477,PollSmart MR,Targoz Market Research,454,Targoz Market Research,1.8,0.1,Online Opt-In Panel,7.0,Pennsylvania,11/2/22,11/6/22,,"",,,,,165301,904,rv,,rv,,11/7/22 22:26,"",https://www.pollsmartmr.com/latest-polls-1/pennsylvania-poll-oz-leads-fetterman,,https://www.pollsmartmr.com/latest-polls-1/pennsylvania-poll-oz-leads-fetterman,https://static1.squarespace.com/static/5e28be4ccb16eb0aa6496c31/t/6369bc1a96504043286a3d9b/1667873818541/Final++PA+General+Election+Voter+Crosstabs+%28Without+Fraud+Respondents%29.pdf,"",,,8945,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,,false,REP,Oz,28740,Mehmet Oz,41.0
81627,1477,Targoz Market Research,1477,PollSmart MR,Targoz Market Research,454,Targoz Market Research,1.8,0.1,Online Opt-In Panel,7.0,Pennsylvania,11/2/22,11/6/22,,"",,,,,165301,904,rv,,rv,,11/7/22 22:26,"",https://www.pollsmartmr.com/latest-polls-1/pennsylvania-poll-oz-leads-fetterman,,https://www.pollsmartmr.com/latest-polls-1/pennsylvania-poll-oz-leads-fetterman,https://static1.squarespace.com/static/5e28be4ccb16eb0aa6496c31/t/6369bc1a96504043286a3d9b/1667873818541/Final++PA+General+Election+Voter+Crosstabs+%28Without+Fraud+Respondents%29.pdf,"",,,8945,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,,false,LIB,Gerhardt,29890,Erik Gerhardt,3.0
81627,1477,Targoz Market Research,1477,PollSmart MR,Targoz Market Research,454,Targoz Market Research,1.8,0.1,Online Opt-In Panel,7.0,Pennsylvania,11/2/22,11/6/22,,"",,,,,165302,631,lv,,lv,,11/7/22 22:26,"",https://www.pollsmartmr.com/latest-polls-1/pennsylvania-poll-oz-leads-fetterman,,https://www.pollsmartmr.com/latest-polls-1/pennsylvania-poll-oz-leads-fetterman,https://static1.squarespace.com/static/5e28be4ccb16eb0aa6496c31/t/6369bc1a96504043286a3d9b/1667873818541/Final++PA+General+Election+Voter+Crosstabs+%28Without+Fraud+Respondents%29.pdf,"",,,8945,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,,false,DEM,Fetterman,20700,John Fetterman,46.0
81627,1477,Targoz Market Research,1477,PollSmart MR,Targoz Market Research,454,Targoz Market Research,1.8,0.1,Online Opt-In Panel,7.0,Pennsylvania,11/2/22,11/6/22,,"",,,,,165302,631,lv,,lv,,11/7/22 22:26,"",https://www.pollsmartmr.com/latest-polls-1/pennsylvania-poll-oz-leads-fetterman,,https://www.pollsmartmr.com/latest-polls-1/pennsylvania-poll-oz-leads-fetterman,https://static1.squarespace.com/static/5e28be4ccb16eb0aa6496c31/t/6369bc1a96504043286a3d9b/1667873818541/Final++PA+General+Election+Voter+Crosstabs+%28Without+Fraud+Respondents%29.pdf,"",,,8945,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,,false,REP,Oz,28740,Mehmet Oz,51.0
81627,1477,Targoz Market Research,1477,PollSmart MR,Targoz Market Research,454,Targoz Market Research,1.8,0.1,Online Opt-In Panel,7.0,Pennsylvania,11/2/22,11/6/22,,"",,,,,165302,631,lv,,lv,,11/7/22 22:26,"",https://www.pollsmartmr.com/latest-polls-1/pennsylvania-poll-oz-leads-fetterman,,https://www.pollsmartmr.com/latest-polls-1/pennsylvania-poll-oz-leads-fetterman,https://static1.squarespace.com/static/5e28be4ccb16eb0aa6496c31/t/6369bc1a96504043286a3d9b/1667873818541/Final++PA+General+Election+Voter+Crosstabs+%28Without+Fraud+Respondents%29.pdf,"",,,8945,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,,false,LIB,Gerhardt,29890,Erik Gerhardt,2.0
81628,1477,Targoz Market Research,1477,PollSmart MR,Targoz Market Research,454,Targoz Market Research,1.8,0.1,Online Opt-In Panel,7.0,Ohio,11/2/22,11/6/22,,"",,,,,165303,814,rv,,rv,,11/7/22 22:26,"",https://www.pollsmartmr.com/latest-polls-1/ohio-poll-vance-leads-ryan,,https://www.pollsmartmr.com/latest-polls-1/ohio-poll-vance-leads-ryan,https://static1.squarespace.com/static/5e28be4ccb16eb0aa6496c31/t/6369b9f8d83ce7000185aeb4/1667873272642/Final+Ohio+General+Election+Voter+Crosstabs+%28Without+Fraud+Respondents%29.pdf,"",,,8942,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,,false,DEM,Ryan,19168,Tim Ryan,43.0
81628,1477,Targoz Market Research,1477,PollSmart MR,Targoz Market Research,454,Targoz Market Research,1.8,0.1,Online Opt-In Panel,7.0,Ohio,11/2/22,11/6/22,,"",,,,,165303,814,rv,,rv,,11/7/22 22:26,"",https://www.pollsmartmr.com/latest-polls-1/ohio-poll-vance-leads-ryan,,https://www.pollsmartmr.com/latest-polls-1/ohio-poll-vance-leads-ryan,https://static1.squarespace.com/static/5e28be4ccb16eb0aa6496c31/t/6369b9f8d83ce7000185aeb4/1667873272642/Final+Ohio+General+Election+Voter+Crosstabs+%28Without+Fraud+Respondents%29.pdf,"",,,8942,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,,false,REP,Vance,19167,JD Vance,44.0
81628,1477,Targoz Market Research,1477,PollSmart MR,Targoz Market Research,454,Targoz Market Research,1.8,0.1,Online Opt-In Panel,7.0,Ohio,11/2/22,11/6/22,,"",,,,,165304,505,lv,,lv,,11/7/22 22:26,"",https://www.pollsmartmr.com/latest-polls-1/ohio-poll-vance-leads-ryan,,https://www.pollsmartmr.com/latest-polls-1/ohio-poll-vance-leads-ryan,https://static1.squarespace.com/static/5e28be4ccb16eb0aa6496c31/t/6369b9f8d83ce7000185aeb4/1667873272642/Final+Ohio+General+Election+Voter+Crosstabs+%28Without+Fraud+Respondents%29.pdf,"",,,8942,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,,false,DEM,Ryan,19168,Tim Ryan,45.0
81628,1477,Targoz Market Research,1477,PollSmart MR,Targoz Market Research,454,Targoz Market Research,1.8,0.1,Online Opt-In Panel,7.0,Ohio,11/2/22,11/6/22,,"",,,,,165304,505,lv,,lv,,11/7/22 22:26,"",https://www.pollsmartmr.com/latest-polls-1/ohio-poll-vance-leads-ryan,,https://www.pollsmartmr.com/latest-polls-1/ohio-poll-vance-leads-ryan,https://static1.squarespace.com/static/5e28be4ccb16eb0aa6496c31/t/6369b9f8d83ce7000185aeb4/1667873272642/Final+Ohio+General+Election+Voter+Crosstabs+%28Without+Fraud+Respondents%29.pdf,"",,,8942,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,,false,REP,Vance,19167,JD Vance,52.0
81608,1515,Data for Progress,"","",Data for Progress,522,Data for Progress,2.6,-1.2,Online Opt-In Panel/Text-to-Web,6.0,Oregon,11/1/22,11/6/22,,"",,,,,165213,1393,lv,,lv,,11/7/22 16:36,"",https://www.filesforprogress.org/datasets/2022/11/dfp_or_final_midterm_tabs.pdf,,,https://www.filesforprogress.org/datasets/2022/11/dfp_or_final_midterm_tabs.pdf,"",false,,8944,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,,false,DEM,Wyden,29288,Ron Wyden,56.0
81608,1515,Data for Progress,"","",Data for Progress,522,Data for Progress,2.6,-1.2,Online Opt-In Panel/Text-to-Web,6.0,Oregon,11/1/22,11/6/22,,"",,,,,165213,1393,lv,,lv,,11/7/22 16:36,"",https://www.filesforprogress.org/datasets/2022/11/dfp_or_final_midterm_tabs.pdf,,,https://www.filesforprogress.org/datasets/2022/11/dfp_or_final_midterm_tabs.pdf,"",false,,8944,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,,false,REP,Perkins,30317,Jo Rae Perkins,42.0
81608,1515,Data for Progress,"","",Data for Progress,522,Data for Progress,2.6,-1.2,Online Opt-In Panel/Text-to-Web,6.0,Oregon,11/1/22,11/6/22,,"",,,,,165213,1393,lv,,lv,,11/7/22 16:36,"",https://www.filesforprogress.org/datasets/2022/11/dfp_or_final_midterm_tabs.pdf,,,https://www.filesforprogress.org/datasets/2022/11/dfp_or_final_midterm_tabs.pdf,"",false,,8944,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,,false,PG,Pulju,30315,Dan Pulju,1.0
81608,1515,Data for Progress,"","",Data for Progress,522,Data for Progress,2.6,-1.2,Online Opt-In Panel/Text-to-Web,6.0,Oregon,11/1/22,11/6/22,,"",,,,,165213,1393,lv,,lv,,11/7/22 16:36,"",https://www.filesforprogress.org/datasets/2022/11/dfp_or_final_midterm_tabs.pdf,,,https://www.filesforprogress.org/datasets/2022/11/dfp_or_final_midterm_tabs.pdf,"",false,,8944,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,,false,PRO,Henry,30665,Chris Henry,1.0
81577,1741,ActiVote,"","",ActiVote,721,ActiVote,,,App Panel,5.0,New York,8/8/22,11/6/22,,"",,,,,165122,279,lv,,lv,,11/7/22 09:08,"",https://www.activote.net/2022-gen-polling/,https://www.activote.net/2022-gen-polling/,,,"",false,,8939,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,,false,DEM,Schumer,29286,Charles E. Schumer,60.0
81577,1741,ActiVote,"","",ActiVote,721,ActiVote,,,App Panel,5.0,New York,8/8/22,11/6/22,,"",,,,,165122,279,lv,,lv,,11/7/22 09:08,"",https://www.activote.net/2022-gen-polling/,https://www.activote.net/2022-gen-polling/,,,"",false,,8939,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,,false,REP,Pinion,29771,Joe Pinion,40.0
81572,235,InsiderAdvantage,1457,Center for American Greatness,InsiderAdvantage,243,InsiderAdvantage,2.0,-0.3,Text,5.0,New Hampshire,11/5/22,11/5/22,,"",,,,,165107,700,lv,,lv,,11/6/22 20:20,"",https://amgreatness.com/2022/11/06/insideradvantage-hassan-and-bolduc-neck-and-neck-in-new-hampshire-senate-race/,https://amgreatness.com/2022/11/06/insideradvantage-hassan-and-bolduc-neck-and-neck-in-new-hampshire-senate-race/,,,"",,,8938,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,,false,DEM,Hassan,18225,Maggie Hassan,49.4
81572,235,InsiderAdvantage,1457,Center for American Greatness,InsiderAdvantage,243,InsiderAdvantage,2.0,-0.3,Text,5.0,New Hampshire,11/5/22,11/5/22,,"",,,,,165107,700,lv,,lv,,11/6/22 20:20,"",https://amgreatness.com/2022/11/06/insideradvantage-hassan-and-bolduc-neck-and-neck-in-new-hampshire-senate-race/,https://amgreatness.com/2022/11/06/insideradvantage-hassan-and-bolduc-neck-and-neck-in-new-hampshire-senate-race/,,,"",,,8938,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,,false,REP,Bolduc,18228,Donald C. Bolduc,47.6
81571,1250,Trafalgar Group,"","",Trafalgar Group,338,Trafalgar Group,0.7,0.6,IVR/Live Phone/Text/Online Opt-In Panel/Email,1.0,Ohio,11/3/22,11/5/22,,"",,,,,165105,1123,lv,,lv,,11/6/22 20:20,"",https://www.thetrafalgargroup.org/wp-content/uploads/2022/11/TRF-OH-Gen-Poll-Report-1106.pdf,,https://www.thetrafalgargroup.org/wp-content/uploads/2022/11/TRF-OH-Gen-Poll-Report-1106.pdf,,"",false,REP,8942,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,,false,DEM,Ryan,19168,Tim Ryan,43.5
81571,1250,Trafalgar Group,"","",Trafalgar Group,338,Trafalgar Group,0.7,0.6,IVR/Live Phone/Text/Online Opt-In Panel/Email,1.0,Ohio,11/3/22,11/5/22,,"",,,,,165105,1123,lv,,lv,,11/6/22 20:20,"",https://www.thetrafalgargroup.org/wp-content/uploads/2022/11/TRF-OH-Gen-Poll-Report-1106.pdf,,https://www.thetrafalgargroup.org/wp-content/uploads/2022/11/TRF-OH-Gen-Poll-Report-1106.pdf,,"",false,REP,8942,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,,false,REP,Vance,19167,JD Vance,53.9
81602,324,Moore Information,1928,Evergreen Principles PAC,Moore Information,217,Moore Information Group,0.6,0.7,Live Phone/Online Opt-In Panel,1.0,Washington,11/3/22,11/5/22,,"",,,,,165204,500,lv,,lv,,11/7/22 16:19,"",https://www.politico.com/f/?id=00000184-4ffb-d3eb-adef-7ffb59730000,,https://www.politico.com/f/?id=00000184-4ffb-d3eb-adef-7ffb59730000,,"",false,REP,8950,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,,false,DEM,Murray,20850,Patty Murray,47.0
81602,324,Moore Information,1928,Evergreen Principles PAC,Moore Information,217,Moore Information Group,0.6,0.7,Live Phone/Online Opt-In Panel,1.0,Washington,11/3/22,11/5/22,,"",,,,,165204,500,lv,,lv,,11/7/22 16:19,"",https://www.politico.com/f/?id=00000184-4ffb-d3eb-adef-7ffb59730000,,https://www.politico.com/f/?id=00000184-4ffb-d3eb-adef-7ffb59730000,,"",false,REP,8950,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,,false,REP,Smiley,20851,Tiffany Smiley,47.4
81568,1642,Wick,"","",Wick,284,Wick,1.4,0.1,IVR/Text-to-Web,5.0,New Hampshire,11/2/22,11/5/22,,"",,,,,165099,725,lv,,lv,,11/6/22 14:11,"",https://my.wick.io/analysis/shared/item/FF64AE80-53D4-4044-AD93-C4EE89DDDDBF/view,,https://my.wick.io/analysis/shared/item/FF64AE80-53D4-4044-AD93-C4EE89DDDDBF/view,,"",,,8938,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,,false,DEM,Hassan,18225,Maggie Hassan,48.3
81568,1642,Wick,"","",Wick,284,Wick,1.4,0.1,IVR/Text-to-Web,5.0,New Hampshire,11/2/22,11/5/22,,"",,,,,165099,725,lv,,lv,,11/6/22 14:11,"",https://my.wick.io/analysis/shared/item/FF64AE80-53D4-4044-AD93-C4EE89DDDDBF/view,,https://my.wick.io/analysis/shared/item/FF64AE80-53D4-4044-AD93-C4EE89DDDDBF/view,,"",,,8938,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,,false,REP,Bolduc,18228,Donald C. Bolduc,48.4
81594,1516,East Carolina University,"","",East Carolina University Center for Survey Research,523,East Carolina University Center for Survey Research,2.6,-0.5,IVR/Online Opt-In Panel/Text-to-Web,7.0,Georgia,11/2/22,11/5/22,,"",,,,,165161,1077,lv,,lv,,11/7/22 11:54,"",https://surveyresearch-ecu.reportablenews.com/pr/as-election-nears-georgia-senate-race-tied-49-49-kemp-leads-abrams-by-seven,https://surveyresearch-ecu.reportablenews.com/pr/as-election-nears-georgia-senate-race-tied-49-49-kemp-leads-abrams-by-seven,https://cdn.filestackcontent.com/L7tOHv6R6OZJd1IrS132,,"",,,8925,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,,false,DEM,Warnock,19086,Raphael Warnock,48.9
81594,1516,East Carolina University,"","",East Carolina University Center for Survey Research,523,East Carolina University Center for Survey Research,2.6,-0.5,IVR/Online Opt-In Panel/Text-to-Web,7.0,Georgia,11/2/22,11/5/22,,"",,,,,165161,1077,lv,,lv,,11/7/22 11:54,"",https://surveyresearch-ecu.reportablenews.com/pr/as-election-nears-georgia-senate-race-tied-49-49-kemp-leads-abrams-by-seven,https://surveyresearch-ecu.reportablenews.com/pr/as-election-nears-georgia-senate-race-tied-49-49-kemp-leads-abrams-by-seven,https://cdn.filestackcontent.com/L7tOHv6R6OZJd1IrS132,,"",,,8925,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,,false,REP,Walker,19088,Herschel Junior Walker,48.9
81594,1516,East Carolina University,"","",East Carolina University Center for Survey Research,523,East Carolina University Center for Survey Research,2.6,-0.5,IVR/Online Opt-In Panel/Text-to-Web,7.0,Georgia,11/2/22,11/5/22,,"",,,,,165161,1077,lv,,lv,,11/7/22 11:54,"",https://surveyresearch-ecu.reportablenews.com/pr/as-election-nears-georgia-senate-race-tied-49-49-kemp-leads-abrams-by-seven,https://surveyresearch-ecu.reportablenews.com/pr/as-election-nears-georgia-senate-race-tied-49-49-kemp-leads-abrams-by-seven,https://cdn.filestackcontent.com/L7tOHv6R6OZJd1IrS132,,"",,,8925,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,,false,LIB,Oliver,29535,Chase Oliver,2.1
81609,1515,Data for Progress,"","",Data for Progress,522,Data for Progress,2.6,-1.2,IVR/Live Phone/Online Opt-In Panel/Text-to-Web/Mail-to-Web,6.0,New Hampshire,11/2/22,11/5/22,,"",,,,,165221,1995,lv,,lv,,11/7/22 16:53,"",https://www.filesforprogress.org/datasets/2022/11/dfp_nh_final_midterm_tabs.pdf,,,https://www.filesforprogress.org/datasets/2022/11/dfp_nh_final_midterm_tabs.pdf,"",false,,8938,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,,false,DEM,Hassan,18225,Maggie Hassan,50.0
