CANDIDATE_ID,CANDIDATE_NAME,PARTY,PARTY_CODE,CANDIDATE_OFFICE,CANDIDATE_OFFICE_CODE,CANDIDATE_OFFICE_STATE,CANDIDATE_OFFICE_STATE_CODE,CANDIDATE_OFFICE_DISTRICT,CITY,STATE,ZIP,ELECTION_YEAR,RECEIPT_DATE,REPORT_YEAR,BEGIN_IMAGE_NUMBER
"H0TX23185","WATERMAN, BRANDYN JOSEPH","Democratic Party","DEM","House","H","Texas","TX","23","SAN ANTONIO","TX","78227","2020","15-MAY-19","2019","201905159149707823"
"H0CA15221","WIESKOWSKI, ROBERT","Democratic Party","DEM","House","H","California","CA","15","FREMONT","CA","94538","2020","15-MAY-19","2019","201905159149708989"
"H0TX35015","GONZALES, ERNEST ANTHONY TONY II","Republican Party","REP","House","H","Texas","TX","35","SAN ANTONIO","TX","78212","2020","15-MAY-19","2019","201905159149711190"
"S0IA00150","MAURO, EDDIE J","Democratic Party","DEM","Senate","S","Iowa","IA","00","DES MOINES","IA","50321","2020","15-MAY-19","2019","201905159149713069"
"H0MI06160","TIDWELL, ANDREW J","Independent","IND","House","H","Michigan","MI","06","BERRIEN SPRINGS","MI","49103","2020","15-MAY-19","2019","201905159149713094"
"P00012047","VOHRA, ARVIN MR.","Libertarian Party","LIB","President","P","United States","00","00","BETHESDA","MD","20816","2020","15-MAY-19","2019","201905159149713096"
"P00012013","STAND, ROBERT","Unknown","UNK","President","P","United States","00","00","EUGENE","OR","97440","2020","14-MAY-19","2019","201905140300277665"
"P00011999","BULLOCK, STEVE","Democratic Party","DEM","President","P","United States","00","00","HELENA","MT","59624","2020","14-MAY-19","2019","201905149149694590"
"P00012005","HALE, PAUL DOUGLAS MASON MR.","Independent","IND","President","P","United States","00","00","FLOVILLA","GA","30216","2020","14-MAY-19","2019","201905149149694591"
"H8TX23121","JONES, GINA ORTIZ","Democratic Party","DEM","House","H","Texas","TX","23","SAN ANTONIO","TX","78245","2020","14-MAY-19","2019","201905149149695051"
"H0CA30147","DORAZIO, ROYCE","No Party Affiliation","NPA","House","H","California","CA","30","RESEDA","CA","91335","2020","14-MAY-19","2019","201905149149700745"
"H8NC08109","HUFFMAN, SCOTT","Democratic Party","DEM","House","H","North Carolina","NC","08","CHARLOTTE","NC","28213","2020","14-MAY-19","2019","201905149149696396"
"H0GA07265","LEE, LERAH DR.","Republican Party","REP","House","H","Georgia","GA","07","DULUTH","GA","30096","2020","14-MAY-19","2019","201905149149698333"
"P00012021","MOORE, JAMIE","Independent","IND","President","P","United States","00","00","CAPE CORAL","FL","33910","2020","14-MAY-19","2019","201905149149698851"
"H0IA02156","HART, RITA","Democratic Party","DEM","House","H","Iowa","IA","02","WHEATLAND","IA","52777","2020","14-MAY-19","2019","201905149149696342"
"H0NM03136","SERNA, MARCO","Democratic Party","DEM","House","H","New Mexico","NM","03","SANTA FE","NM","87501","2020","13-MAY-19","2019","201905139149691685"
"H8UT03238","CURTIS, JOHN","Republican Party","REP","House","H","Utah","UT","03","PROVO","UT","84604","2020","13-MAY-19","2019","201905139149692895"
"P00011981","BOUSKA, ALLEN G MR","American Independent Party","AIP","President","P","Iowa","IA","00","HIAWATHA","IA","52233","2020","13-MAY-19","2019","201905139149694094"
"H0NY17158","MORENO-CASANOVA, LUZ AWILDA","Democratic Party","DEM","House","H","New York","NY","17","YONKERS","NY","10705","2019","13-MAY-19","2019","201905139149694128"
"H0CA03128","HAMILTON, TAMIKA","Republican Party","REP","House","H","California","CA","03","DIXON","CA","95620","2020","13-MAY-19","2019","201905139149694528"
"H0IA01174","ARENHOLZ, ASHLEY HINSON","Republican Party","REP","House","H","Iowa","IA","01","MARION","IA","52302","2020","13-MAY-19","2019","201905139149686254"
"H0CA10271","ELLIOTT, BOB","Republican Party","REP","House","H","California","CA","10","TRACY","CA","95377","2020","13-MAY-19","2019","201905139149691684"
"H0NY14247","PAPAZIAN, RUTH MS","Republican Party","REP","House","H","New York","NY","14","BRONX","NY","10461","2020","13-MAY-19","2019","201905139149686998"
"H0NJ05174","PALLOTTA, FRANK","Republican Party","REP","House","H","New Jersey","NJ","05","MAHWAH","NJ","07430","2020","13-MAY-19","2019","201905139149687052"
"H8NY01155","GERSHON, PERRY","Democratic Party","DEM","House","H","New York","NY","01","EAST HAMPTON","NY","11937","2020","13-MAY-19","2019","201905139149687075"
"H8NJ05136","MCCANN, JOHN JOSEPH MR. JR.","Republican Party","REP","House","H","New Jersey","NJ","05","OAKLAND","NJ","07436","2020","13-MAY-19","2019","201905139149687842"
"S0MT00090","COLLINS, WILMOT JAMES","Democratic Party","DEM","Senate","S","Montana","MT","00","HELENA","MT","59624","2020","13-MAY-19","2019","201905139149691165"
"P60006574","THOMAS, JUDAH","Independent","IND","President","P","United States","00","00","PLANTSVILLE","CT","06479","2020","13-MAY-19","2019","201905139149686558"
"P00011973","ROCKMAN, CHRISTOPHER DALE MR.","Write-In","W","President","P","United States","00","00","SUNNYVALE","CA","94087","2020","12-MAY-19","2019","201905129149686229"
"H0IL07167","COLLINS, KINA ISIS","Democratic Party","DEM","House","H","Illinois","IL","07","CHICAGO","IL","60644","2020","11-MAY-19","2019","201905119149680898"
"P00011965","HAMPLE, COLT RICHARD MR.","Constitution Party","CON","President","P","United States","00","00","CHAROLTTE","TN","37036","2020","11-MAY-19","2019","201905119149681298"
"P00011957","MILLER, ERVAN KATARI MR.","Democratic-Farmer-Labor","DFL","President","P","United States","00","00","MINNEAPOLIS","MN","55403","2020","11-MAY-19","2019","201905119149680899"
"H0MA04143","LECKEY, IHSSANE","Democratic Party","DEM","House","H","Massachusetts","MA","04","BROOKLINE","MA","02446","2020","10-MAY-19","2019","201905109149662977"
"H0OH03095","LITTLER, ANDREW C","Republican Party","REP","House","H","Ohio","OH","03","GROVE CITY","OH","43123","2020","10-MAY-19","2019","201905109149658351"
"S0CO00534","MADDEN, ALICE","Democratic Party","DEM","Senate","S","Colorado","CO","00","DENVER","CO","80218","2020","09-MAY-19","2019","201905099149654419"
"P00011924","CHAVEZ, RAMIE NICOLE","Republican Party","REP","President","P","United States","00","00","ALBUQUERQUE","NM","87102","2020","09-MAY-19","2019","201905099149654489"
"H0CA45129","SPARKS, LISA","Republican Party","REP","House","H","California","CA","45","NEWPORT BEACH","CA","92660","2020","09-MAY-19","2019","201905099149656169"
"H0FL21037","ACOSTA, CHRISTIAN F.","Republican Party","REP","House","H","Florida","FL","21","BOYNTON BEACH","FL","33426","2020","09-MAY-19","2019","201905099149656570"
"S6ID00104","WRITZ, RAY","Constitution Party","CON","Senate","S","Idaho","ID","00","COEUR D' ALENE","ID","83815","2020","09-MAY-19","2019","201905130300277544"
"H0NM03128","PEGUE, JAYMESON MS.","Democratic Party","DEM","House","H","New Mexico","NM","03","SANTA FE","NM","87506","2020","09-MAY-19","2019","201905099149657261"
"H0AZ01366","TAYLOR, CHRIS","Republican Party","REP","House","H","Arizona","AZ","01","SAFFORD","AZ","85546","2020","09-MAY-19","2019","201905099149658184"
"P00011932","MOODY, TYRONE G MR JR","Democratic Party","DEM","President","P","United States","00","00","BOWIE","MD","20716","2020","09-MAY-19","2019","201905099149658185"
"P00011940","RIVES, JAMES","Democratic Party","DEM","President","P","United States","00","00","SPRINGFIELD","IL","62704","2020","09-MAY-19","2019","201905099149658191"
"H0TX14176","BARNES, SANJANETTA","Democratic Party","DEM","House","H","Texas","TX","14","DICKINSON","TX","77539","2020","09-MAY-19","2019","201905099149656944"
"P00011890","JOHNSON, CHRISTOPHER LEE","Independent","IND","President","P","United States","00","00","GREER ","SC","29651","2020","08-MAY-19","2019","201905080300277194"
"P00011908","JOHNSON PENDLETON, CATHY DENISE","Republican Party","REP","President","P","United States","00","00"," LARGO  ","MD","20774","2020","08-MAY-19","2019","201905080300277205"
"P00011882","FEEGBEH, WILLIAM","Unknown","UNK","President","P","United States","00","00","WASHINGTON","DC","20001","2020","08-MAY-19","2019","201905080300277156"
"P00011916","LEYVA, BENJAMIN JIMMY","Unknown","UNK","President","P","United States","00","00","DALLAS ","TX","75204","2020","08-MAY-19","2019","201905080300277189"
"P00011874","MEIER, RHETT WILKINSON MR.","Democratic Party","DEM","President","P","United States","00","00","MERIDIANVILLE","AL","35759","2019","08-MAY-19","2019","201905089149647683"
"H8TX31033","MANN, CHRISTINE EADY","Democratic Party","DEM","House","H","Texas","TX","31","LEANDER","TX","78641","2020","08-MAY-19","2019","201905130300277534"
"H0TX31063","LANDIN, JEREMIAH","Democratic Party","DEM","House","H","Texas","TX","31","HUTTO","TX","78634","2020","08-MAY-19","2019","201905089149653131"
"H0NM03110","PLAME, VALERIE","Democratic Party","DEM","House","H","New Mexico","NM","03","SANTA FE","NM","87501","2020","08-MAY-19","2019","201905089149653132"
"H0CA16112","WILLIAMS, KIM","Democratic Party","DEM","House","H","California","CA","16","MERCED","CA","95340","2020","08-MAY-19","2019","201905100300277454"
"H0TX26071","DURRANCE, NEIL L","Democratic Party","DEM","House","H","Texas","TX","26","DENTON","TX","76201","2020","08-MAY-19","2019","201905080300277175"
"H0NY11086","SALADINO, JOSEPH PETER","Republican Party","REP","House","H","New York","NY","11","STATEN ISLAND","NY","10305","2020","08-MAY-19","2019","201905089149652616"
"H0NY23123","NOREN, SCOTT A","Democratic Party","DEM","House","H","New York","NY","23","ITHACA","NY","14850","2020","07-MAY-19","2019","201905090300277320"
"H4IA03115","YOUNG, DAVID","Republican Party","REP","House","H","Iowa","IA","03","VAN METER","GA","50261","2020","07-MAY-19","2019","201905079149636013"
"H0MD05191","URBINA, BRIANA","Democratic Party","DEM","House","H","Maryland","MD","05","NEW CARROLLTON","MD","20784","2020","07-MAY-19","2019","201905079149646036"
"H0NJ01207","DUVALL, JOSHUA","Republican Party","REP","House","H","New Jersey","NJ","01","CHERRY HILL","NJ","08034","2020","07-MAY-19","2019","201905079149636956"
"P00011866","MOULTON, SETH","Democratic Party","DEM","President","P","United States","00","00","SALEM","MA","01970","2020","07-MAY-19","2019","201905079149644797"
"H8FL07088","FRANCOIS, VENNIA V.","Republican Party","REP","House","H","Florida","FL","07","WINTER PARK","FL","32790","2020","07-MAY-19","2019","201905079149636955"
"P00011841","DORSEY, MELISSA AIMEE MCINTYRE","Republican Party","REP","President","P","United States","00","00","LOOKOUT MTN","GA","30750","2019","06-MAY-19","2019","201905060300276889"
"S0AK00188","MATHENY, DAVID PAUL","Independent","IND","Senate","S","Alaska","AK","00","FAIRBANKS","AK","99706","2020","06-MAY-19","2019","201905060300277022"
"S0NC00319","TUCKER, GARLAND S III","Republican Party","REP","Senate","S","North Carolina","NC","00","RALEIGH","NC","27615","2020","06-MAY-19","2019","201905069149630994"
"S0ME00095","LEVASSEUR, DEREK ALLEN","Republican Party","REP","Senate","S","Maine","ME","00","FAIRFIELD","ME","04937","2020","06-MAY-19","2019","201905069149631155"
"H0IL02127","RABORN, THERESA","Republican Party","REP","House","H","Illinois","IL","02","MIDLOTHIAN","IL","60445","2020","06-MAY-19","2019","201905069149634167"
"H0FL07119","EDWARDS, JANET","Republican Party","REP","House","H","Florida","FL","07","ORLANDO","FL","32878","2020","06-MAY-19","2019","201905069149631325"
"S0AL00263","MOONEY, ARNOLD","Republican Party","REP","Senate","S","Alabama","AL","00","BIRMINGHAM","AL","35236","2020","06-MAY-19","2019","201905069149632416"
"H0GA07257","BULLOCK, BENJAMIN E.","Republican Party","REP","House","H","Georgia","GA","07","ATLANTA","GA","30342","2020","06-MAY-19","2019","201905069149633318"
"H0CA43108","COLLINS, JOE","Republican Party","REP","House","H","California","CA","43","LOS ANGELES","CA","90010","2020","06-MAY-19","2019","201905069149631206"
"P00011825","BOROCH, EVAN BERNARD","Democratic Party","DEM","President","P","United States","00","00","BLUE BELL","PA","19422","2020","05-MAY-19","2019","201905059149630853"
"H4MI12079","DINGELL, DEBBIE","Democratic Party","DEM","House","H","Michigan","MI","12","DEARBORN","MI","48124","2020","05-MAY-19","2019","201905059149630878"
"H0PA18089","NEVILLS, DONALD RAYMOND","Republican Party","REP","House","H","Pennsylvania","PA","18","CLAIRTON","PA","15025","2020","05-MAY-19","2019","201905059149630859"
"P00011833","BENNET, MICHAEL F.","Democratic Party","DEM","President","P","United States","00","00","DENVER","CO","80202","2020","05-MAY-19","2019","201905059149630858"
"H0GA07240","FLOYD, HARRISON","Republican Party","REP","House","H","Georgia","GA","07","LAWRENCEVILLE","GA","30046","2020","04-MAY-19","2019","201905049149630728"
"P00011817","ANDERSON, CONTESSA COURTNEY","Democratic Party","DEM","President","P","United States","00","00","COLUMBUS","OH","43223","2020","04-MAY-19","2019","201905049149630727"
"H0UT02245","BURKETT, MARY","Republican Party","REP","House","H","Utah","UT","02","ST. GEORGE","UT","84790","2020","03-MAY-19","2019","201905039149627326"
"P60007176","FAAS, SOURAYA","Libertarian Party","LIB","President","P","United States","00","00","MIAMI","FL","33296","2020","03-MAY-19","2019","201905039149628570"
"H0CA38140","JONES, PAUL IRVING MR","Independent","IND","House","H","California","CA","38","LAKEWOOD","CA","90712","2020","03-MAY-19","2019","201905039149629079"
"H0IA02149","KEDLEY, THOMAS J.","Republican Party","REP","House","H","Iowa","IA","02","OSCEOLA","IA","50213","2020","03-MAY-19","2019","201905039149630680"
"S0AL00255","WILLIAMS, MARCUS JEJAUN","Independent Conservative Democratic","ICD","Senate","S","Alabama","AL","00","BIRMINGHAM","AL","35215","2020","03-MAY-19","2019","201905039149629319"
"H0CA45111","WOOLWORTH, BRENTON","Republican Party","REP","House","H","California","CA","45","MCLEAN","VA","22101","2020","03-MAY-19","2019","201905039149630253"
"P00011809","FOX, JAMES CARTRELL MR ST","Democratic Party","DEM","President","P","United States","00","00","FLORISSANT","MO","63035","2020","03-MAY-19","2019","201905039149629224"
"H0FL11194","RABINOWITZ, JEFFREY G","Democratic Party","DEM","House","H","Florida","FL","11","CLEARMONT","FL","34711","2020","02-MAY-19","2019","201905020300276643"
"H0NJ05166","BALDINI, JAMES","Republican Party","REP","House","H","New Jersey","NJ","05","BRANCHVILLE","NJ","07826","2020","02-MAY-19","2019","201905020300276665"
"H0NC03388","ROLLASON, ROBERT","Republican Party","REP","House","H","North Carolina","NC","03","KILL DEVIL HILLS","NC","27948","2020","02-MAY-19","2019","201905029149610925"
"S8NJ00533","RIVERA, NATALIE LYNN","Independent","IND","Senate","S","New Jersey","NJ","00","MERCHANTVILLE","NJ","08109","2020","02-MAY-19","2019","201905029149617331"
"S0NJ00209","RIVERA, NATALIE LYNN 8567570412","Republican Party","REP","Senate","S","New Jersey","NJ","00","MERCHANTVILLE","NJ","08034","2020","02-MAY-19","2019","201905029149617391"
"P00011783","SACKERMAN, KURT","Democratic Party","DEM","President","P","United States","00","00","ALEXANDRIA","VA","22315","2020","02-MAY-19","2019","201905029149617871"
"H0TX23177","REYES, RAUL JR","Republican Party","REP","House","H","Texas","TX","23","CASTROVILLE","TX","78009","2020","02-MAY-19","2019","201905029149625786"
"P00011791","HOROWITZ, AMI","Democratic Party","DEM","President","P","United States","00","00","HELENA","MT","59601","2020","02-MAY-19","2019","201905029149627227"
"H0FL09099","DAVILA, ANTHONY","Independent","IND","House","H","Florida","FL","09","ORLANDO","FL","32828","2019","02-MAY-19","2019","201905029149617543"
"P00011767","PAUL, ADAM NICHOLAS","Republican Party","REP","President","P","United States","00","00","MADISON","WI","53703","2020","01-MAY-19","2019","201905019149607155"
"H0NY09098","HUBBARD, ALEXANDER","Democratic Party","DEM","House","H","New York","NY","09","BROOKLYN","NY","11238","2020","01-MAY-19","2019","201905019149607168"
"H0NY06052","DIBONO, MATTHEW C","Democratic Party","DEM","House","H","New York","NY","06","RIDGEWOOD","NY","11386","2020","01-MAY-19","2019","201905019149607297"
"P00011858","UVALLE, EDUARDO","None","NNE","President","P","United States","00","00","CICERO","IL","60804","2020","01-MAY-19","2019","201905060300277035"
"H2OK04055","COLE, TOM","Republican Party","REP","House","H","Oklahoma","OK","04","NORMAN","OK","73070","2020","01-MAY-19","2019","201905019149608647"
"H2OK02083","MULLIN, MARKWAYNE MR.","Republican Party","REP","House","H","Oklahoma","OK","02","WESTVILLE","OK","74965","2020","01-MAY-19","2019","201905019149608649"
"H0CA48198","STEEL, MICHELLE","Republican Party","REP","House","H","California","CA","48","SURFSIDE","CA","90743","2020","01-MAY-19","2019","201905019149610357"
"H0CA25121","CRIPE, MARK","Republican Party","REP","House","H","California","CA","25","LONG BEACH","CA","90802","2020","01-MAY-19","2019","201905019149607658"
"H0CA04175","KENNEDY, BRYNNE","Democratic Party","DEM","House","H","California","CA","04","ROCKLIN","CA","95677","2020","30-APR-19","2019","201904309149606969"
"P00011742","SCHWIGEN, GARY JAMES","Democratic Party","DEM","President","P","United States","00","00","ROCK ISLAND","IL","61201","2020","30-APR-19","2019","201904300300276505"
"H0NC03289","CLARK, CHIMER DAVIS JR","Republican Party","REP","House","H","North Carolina","NC","03","NEWPORT","NC","28570","2019","30-APR-19","2019","201904309149604968"
"S0GA00393","TOMLINSON, TERESA PIKE","Democratic Party","DEM","Senate","S","Georgia","GA","00","COLUMBUS","GA","31906","2020","30-APR-19","2019","201904309149604974"
"P00011734","DUGGINS, SHAWN ERIN REVEREND I","Unaffiliated","UN","President","P","United States","00","00","MURRIETA","CA","92563","2020","30-APR-19","2019","201904309149605046"
"H0GA04114","NIETMANN, ELAINE","Democratic Party","DEM","House","H","Georgia","GA","04","LILBURN","GA","30047","2020","30-APR-19","2019","201904309149605047"
"H0KS03137","YODER, KEVIN","Republican Party","REP","House","H","Kansas","KS","03","OVERLAND PARK","KS","662217531","2020","30-APR-19","2019","201904309149605770"
"H0PA06159","STERN, EVERETT MR.","Republican Party","REP","House","H","Pennsylvania","PA","06","DULLES","VA","20166","2020","30-APR-19","2019","201904309149605111"
"H8ID01124","FULCHER, RUSSELL","Republican Party","REP","House","H","Idaho","ID","01","MERIDIAN","ID","83680","2020","30-APR-19","2019","201904309149605112"
"S0AR00200","MAHONY, JOSHUA MR.","Democratic Party","DEM","Senate","S","Arkansas","AR","00","FAYETTEVILLE","AR","72702","2020","30-APR-19","2019","201904309149605185"
"H0NY05070","CHOWDHURY, SHANIYAT","Democratic Party","DEM","House","H","New York","NY","05","JAMAICA","NY","11433","2020","30-APR-19","2019","201904309149605186"
"H0OH05074","RUBANDO, NICK","Democratic Party","DEM","House","H","Ohio","OH","05","BOWLING GREEN","OH","43402","2020","30-APR-19","2019","201904309149605752"
"H0WV03144","WATSON, EUGENE LACY","Democratic Party","DEM","House","H","West Virginia","WV","03","BLUEFIELD","WV","24701","2020","30-APR-19","2019","201904309149605765"
"P00011759","VOGEL-WALCUTT, JENNIFER","Democratic Party","DEM","President","P","United States","00","00","OVIEDO","FL","32765","2020","30-APR-19","2019","201904309149605106"
"H2NV02395","AMODEI, MARK EUGENE","Republican Party","REP","House","H","Nevada","NV","02","CARSON CITY","","","2020","29-APR-19","2019","201905030300276719"
"P00011700","MAKORI, KISARE O MR","Conservative Party","CRV","President","P","United States","00","00","SOUTH BEND","IN","46619","2020","29-APR-19","2019","201904299149603415"
"P00011718","CALDERONE, BOB MR.","Independent","IND","President","P","United States","00","00","WOODBRIDGE","CA","95258","2020","29-APR-19","2019","201904299149603438"
"P00011726","GLEIBERMAN, BEN","Democratic Party","DEM","President","P","United States","00","00","SHERMAN OAKS","CA","91413","2020","29-APR-19","2019","201904299149604199"
"H0FL09081","OLSON, WILLIAM","Republican Party","REP","House","H","Florida","FL","09","DAVENPORT","FL","22837","2020","29-APR-19","2019","201904299149603484"
"H0GA07232","GONSALVES, MARK","Republican Party","REP","House","H","Georgia","GA","07","NORCROSS","GA","30092","2020","29-APR-19","2019","201904299149603541"
"H0TX09176","TEAGUE, JOHNNY MARK DR.","Republican Party","REP","House","H","Texas","TX","09","TOMBALL","TX","77377","2020","29-APR-19","2019","201904299149604072"
"H8CA24150","WOODY, MICHAEL ERIN","Republican Party","REP","House","H","California","CA","24","MORRO BAY","CA","93442","2020","29-APR-19","2019","201904299149603447"
"H0CA44155","ORTON, WILLIAM RAYMOND REV.","Republican Party","REP","House","H","California","CA","44","LONG BEACH","CA","90802","2020","28-APR-19","2019","201904289149603220"
"P00011692","LEGATE, JAMES WALTER MR. JR","Republican Party","REP","President","P","United States","00","00","SAN ANTONIO","TX","78223","2020","28-APR-19","2019","201904289149603413"
"H8NC11129","WOODSMALL, STEVE DR.","Democratic Party","DEM","House","H","North Carolina","NC","11","PISGAH FOREST","NC","28768","2020","28-APR-19","2019","201904289149603341"
"P00011684","NYSTROM, JOHAN TORE","Independent","IND","President","P","United States","00","00","PORTLAND","OR","97239","2020","28-APR-19","2019","201904289149603340"
"P00011668","DIMSDALE, TIMOTHY SAMMONS","Independent Conservative Democratic","ICD","President","P","United States","00","00","WINTER HAVEN","FL","33884","2020","27-APR-19","2019","201904279149603034"
"P00011676","BOYLE, THOMAS JOSEPH MR.","Democratic Party","DEM","President","P","United States","00","00","BURLINGTON","WI","53105","2020","27-APR-19","2019","201904279149603043"
"P60022993","GILLESPIE, NEIL","Other","OTH","President","P","United States","00","00","OCALA","FL","34481","2020","26-APR-19","2019","201904290300276396"
"H0NY04115","LEBLANC, DAVID J","Democratic Party","DEM","House","H","New York","NY","04","MERRICK","NY","11566","2020","26-APR-19","2019","201904269149603029"
"H0CT02199","GILMER, THOMAS M","Republican Party","REP","House","H","Connecticut","CT","02","HARTFORD","CT","06103","2019","26-APR-19","2019","201904269149602493"
"P00011650","COPE, DONALD R","Independent","IND","President","P","United States","00","00","LOVELAND","CO","80537","2020","26-APR-19","2019","201904269149602960"
"S8NJ00541","FLANAGAN, PATRICIA","Republican Party","REP","Senate","S","New Jersey","NJ","00","LAWRENCEVILLE","NJ","08648","2020","26-APR-19","2019","201904269149602696"
"H0MI03266","NORTON, THOMAS JOHN","Republican Party","REP","House","H","Michigan","MI","03","ADA","MI","48301","2020","26-APR-19","2019","201904269149602949"
"H0NY11086","SALADINO, JOSEPH PETER","Republican Party","REP","House","H","New York","NY","11","STATEN ISLAND","NY","10305","2019","26-APR-19","2019","201904269149602959"
"H0MO04219","NEAL, GIST","Republican Party","REP","House","H","Missouri","MO","04","LAURI","MO","65038","2020","26-APR-19","2019","201904269149602688"
"H0NM03102","LEGER, TERESA","Democratic Party","DEM","House","H","New Mexico","NM","03","SANTA FE","NM","87501","2020","25-APR-19","2019","201904259149593466"
"P00011643","KENNEDY, CODY MR.","Independent","IND","President","P","United States","00","00","EUREKA","IL","61530","2020","25-APR-19","2019","201904259149593467"
"H0GA06168","BEACH, BRANDON","Republican Party","REP","House","H","Georgia","GA","06","ALPHARETTA","GA","30009","2020","25-APR-19","2019","201904259149593472"
"P80000722","BIDEN, JOSEPH R JR","Democratic Party","DEM","President","P","United States","00","00","WASHINGTON","DC","20036","2020","25-APR-19","2019","201904259149600876"
"S0NJ00191","SINGH, HIRSH V","Republican Party","REP","Senate","S","New Jersey","NJ","00","LINWOOD","NJ","08221","2020","25-APR-19","2019","201904259149595442"
"H0MO05182","SALAZAR, MAITE GABRIELLE","Democratic Party","DEM","House","H","Missouri","MO","05","KANSAS CITY","MO","64130","2020","25-APR-19","2019","201904259149600875"
"H0OK05213","NEESE, TERRY","Republican Party","REP","House","H","Oklahoma","OK","05","OKLAHOMA CITY","OK","73157","2020","25-APR-19","2019","201904259149593505"
"P00011635","DOUG, JENKINS","Independent","IND","President","P","United States","00","00","MCFARLAND","WI","53558","2020","24-APR-19","2019","201904250300275827"
"P00011619","PHILLIPS, JOHN R JR","Libertarian Party","LIB","President","P","United States","00","00","DECATUR","IL","62526","2020","24-APR-19","2019","201904249149593124"
"H0OH06221","MORGAN, KENNETH F. III","Republican Party","REP","House","H","Ohio","OH","06","CHESAPEAKE","OH","45619","2020","24-APR-19","2019","201904249149584384"
"H0OK05205","BICE, STEPHANIE","Republican Party","REP","House","H","Oklahoma","OK","05","OKLAHOMA CITY","OK","73156","2020","24-APR-19","2019","201904249149584383"
"H6NJ08118","PASCRELL, WILLIAM J. HON. JR.","Democratic Party","DEM","House","H","New Jersey","NJ","09","TEANECK","NJ","07666","2020","24-APR-19","2019","201904249149587858"
"P00011593","ROGERS, LEE","Conservative Party","CRV","President","P","United States","00","00","SPRING CREEK","NV","89815","2020","24-APR-19","2019","201904249149584282"
"H0VA03124","COLLICK, JOHN WILLIAM MR. JR.","Republican Party","REP","House","H","Virginia","VA","03","SUFFOLK","VA","23434","2020","24-APR-19","2019","201904249149584288"
"S0TX00233","HEGAR, MARY JENNINGS MJ","Democratic Party","DEM","Senate","S","Texas","TX","00","ROUND ROCK","TX","78683","2020","24-APR-19","2019","201904249149584625"
"P00011569","753, JO","None","NNE","President","P","United States","00","00","WAUCONDA","IL","60084","2020","23-APR-19","2019","201904230300275623"
"P60005865","RAPHAEL, DAVID MD","Other","OTH","President","P","United States","00","00","MILL VALLEY","CA","94941","2020","23-APR-19","2019","201904230300275663"
"H0PA16026","SMITH, DANIEL B MR JR","Democratic Party","DEM","House","H","Pennsylvania","PA","16","MARS","PA","16046","2020","23-APR-19","2019","201904239149581641"
"H0NY15194","BLAKE, MICHAEL ALEXANDER","Democratic Party","DEM","House","H","New York","NY","15","NEW YORK","NY","10185","2020","23-APR-19","2019","201904239149581654"
"H0IA03196","SCHOENBLATT, JOSHUA LOUIS","Republican Party","REP","House","H","Iowa","IA","03","NORWALK","IA","50211","2020","23-APR-19","2019","201904239149584200"
"P00011577","GAMMON, CONNIE","Unaffiliated","UN","President","P","United States","00","00","LAFAYETTE","TN","37083","2020","23-APR-19","2019","201904239149583102"
"H0IL14163","GRADEL, TED","Republican Party","REP","House","H","Illinois","IL","14","NAPERVILLE","IL","60564","2020","23-APR-19","2019","201904239149583113"
"H0FL23074","KATZ, ILYA","Republican Party","REP","House","H","Florida","FL","23","HOLLYWOOD","FL","33019","2020","23-APR-19","2019","201904239149583123"
"H0NY14239","HERNANDEZ, MIGUEL","Republican Party","REP","House","H","New York","NY","14","NEW YORK","NY","10028","2020","23-APR-19","2019","201904239149583386"
"P00011361","MARGOLIS, BARUCH","No Party Affiliation","NPA","President","P","United States","00","00","BROOKLYN","NY","11219","2020","23-APR-19","2019","201904239149581703"
"H4IL07037","DAVIS, DANNY K","Democratic Party","DEM","House","H","Illinois","IL","07","CHICAGO","IL","60644","2020","22-APR-19","2019","201904220300275320"
"P00011544","HULL, MICKY K","Unaffiliated","UN","President","P","Massachusetts","MA","00","MONSON","MA","01057","2020","22-APR-19","2019","201904229149578089"
"H0IL06052","SANGUINETTI, EVELYN","Republican Party","REP","House","H","Illinois","IL","06","WHEATON","IL","60189","2020","22-APR-19","2019","201904229149578140"
"H0GA07224","HOMRICH, LYNNE","Republican Party","REP","House","H","Georgia","GA","07","ATLANTA","GA","30325","2020","22-APR-19","2019","201904229149578244"
"H0FL03159","WELLS, AMY POPE","Republican Party","REP","House","H","Florida","FL","03","ORANGE PARK","FL","32073","2020","22-APR-19","2019","201904229149578342"
"H6TN01388","ROE, DAVID PHILLIP DR.","Republican Party","REP","House","H","Tennessee","TN","01","JONESBOROUGH","TN","376594791","2020","22-APR-19","2019","201904229149578509"
"P00011551","GREEN, MATHEW H","Independent","IND","President","P","United States","00","00","HARRISON","TN","37341","2019","22-APR-19","2019","201904229149581433"
"H0FL12176","SMITH, ZACHARY","Republican Party","REP","House","H","Florida","FL","12","ZEPHYRHILLS","FL","33541","2020","22-APR-19","2019","201904229149580050"
"H0NC03321","TABOR, MICHAEL HENRY MR.","Republican Party","REP","House","H","North Carolina","NC","03","GRANDY","NC","27939","2019","22-APR-19","2019","201904229149580120"
"H0FL13125","GRIFFIN, SHEILA","Republican Party","REP","House","H","Florida","FL","13","CLEARWATER","FL","33762","2020","22-APR-19","2019","201904229149580228"
