race_id,election_id,office,state,seat_class,election_day,incumbent_party,is_open,prior_lean,region,not_up,held_by,fundraising_share,pres_approval,white_house_party,is_midterm,election_phase,runoff_of,vacancy_reason,ballot_status,effective_election_day
senate-2020-held-ID-III-15,senate-2020,US_SENATE,ID,III,2020-11-03,D,False,-32.0,other,True,D,0.5,0.0,R,False,general,,,nominated,2020-11-03
senate-2020-held-IL-III-16,senate-2020,US_SENATE,IL,III,2020-11-03,D,False,14.0,other,True,D,0.5,0.0,R,False,general,,,nominated,2020-11-03
senate-2020-held-IN-I-17,senate-2020,US_SENATE,IN,I,2020-11-03,D,False,-16.0,other,True,D,0.5,0.0,R,False,general,,,nominated,2020-11-03
senate-2020-held-IN-III-18,senate-2020,US_SENATE,IN,III,2020-11-03,D,False,-16.0,other,True,D,0.5,0.0,R,False,general,,,nominated,2020-11-03
senate-2020-held-KS-III-19,senate-2020,US_SENATE,KS,III,2020-11-03,D,False,-14.0,other,True,D,0.5,0.0,R,False,general,,,nominated,2020-11-03
senate-2020-held-KY-III-20,senate-2020,US_SENATE,KY,III,2020-11-03,D,False,-24.0,other,True,D,0.5,0.0,R,False,general,,,nominated,2020-11-03
senate-2020-held-LA-III-21,senate-2020,US_SENATE,LA,III,2020-11-03,D,False,-18.0,other,True,D,0.5,0.0,R,False,general,,,nominated,2020-11-03
senate-2020-held-MA-I-22,senate-2020,US_SENATE,MA,I,2020-11-03,D,False,26.0,other,True,D,0.5,0.0,R,False,general,,,nominated,2020-11-03
senate-2020-held-MD-I-23,senate-2020,US_SENATE,MD,I,2020-11-03,D,False,22.0,other,True,D,0.5,0.0,R,False,general,,,nominated,2020-11-03
senate-2020-held-MD-III-24,senate-2020,US_SENATE,MD,III,2020-11-03,D,False,22.0,other,True,D,0.5,0.0,R,False,general,,,nominated,2020-11-03
senate-2020-held-ME-I-25,senate-2020,US_SENATE,ME,I,2020-11-03,D,False,4.0,other,True,D,0.5,0.0,R,False,general,,,nominated,2020-11-03
senate-2020-held-MI-I-26,senate-2020,US_SENATE,MI,I,2020-11-03,D,False,2.0,other,True,D,0.5,0.0,R,False,general,,,nominated,2020-11-03
senate-2020-held-MN-I-27,senate-2020,US_SENATE,MN,I,2020-11-03,D,False,4.0,other,True,D,0.5,0.0,R,False,general,,,nominated,2020-11-03
senate-2020-held-MO-I-28,senate-2020,US_SENATE,MO,I,2020-11-03,D,False,-14.0,other,True,D,0.5,0.0,R,False,general,,,nominated,2020-11-03
senate-2020-held-MO-III-29,senate-2020,US_SENATE,MO,III,2020-11-03,D,False,-14.0,other,True,D,0.5,0.0,R,False,general,,,nominated,2020-11-03
senate-2020-held-MS-I-30,senate-2020,US_SENATE,MS,I,2020-11-03,D,False,-18.0,other,True,D,0.5,0.0,R,False,general,,,nominated,2020-11-03
senate-2020-held-MT-I-31,senate-2020,US_SENATE,MT,I,2020-11-03,D,False,-12.0,other,True,D,0.5,0.0,R,False,general,,,nominated,2020-11-03
senate-2020-held-NC-III-32,senate-2020,US_SENATE,NC,III,2020-11-03,D,False,-2.0,other,True,D,0.5,0.0,R,False,general,,,nominated,2020-11-03
senate-2020-held-ND-I-33,senate-2020,US_SENATE,ND,I,2020-11-03,I,False,-28.0,other,True,I,0.5,0.0,R,False,general,,,nominated,2020-11-03
senate-2020-held-ND-III-34,senate-2020,US_SENATE,ND,III,2020-11-03,I,False,-28.0,other,True,I,0.5,0.0,R,False,general,,,nominated,2020-11-03
senate-2020-held-NE-I-35,senate-2020,US_SENATE,NE,I,2020-11-03,R,False,-20.0,other,True,R,0.5,0.0,R,False,general,,,nominated,2020-11-03
senate-2020-held-NH-III-36,senate-2020,US_SENATE,NH,III,2020-11-03,R,False,2.0,other,True,R,0.5,0.0,R,False,general,,,nominated,2020-11-03
senate-2020-held-NJ-I-37,senate-2020,US_SENATE,NJ,I,2020-11-03,R,False,10.0,other,True,R,0.5,0.0,R,False,general,,,nominated,2020-11-03
senate-2020-held-NM-I-38,senate-2020,US_SENATE,NM,I,2020-11-03,R,False,8.0,other,True,R,0.5,0.0,R,False,general,,,nominated,2020-11-03
senate-2020-held-NV-I-39,senate-2020,US_SENATE,NV,I,2020-11-03,R,False,0.0,other,True,R,0.5,0.0,R,False,general,,,nominated,2020-11-03
senate-2020-held-NV-III-40,senate-2020,US_SENATE,NV,III,2020-11-03,R,False,0.0,other,True,R,0.5,0.0,R,False,general,,,nominated,2020-11-03
senate-2020-held-NY-I-41,senate-2020,US_SENATE,NY,I,2020-11-03,R,False,18.0,other,True,R,0.5,0.0,R,False,general,,,nominated,2020-11-03
senate-2020-held-NY-III-42,senate-2020,US_SENATE,NY,III,2020-11-03,R,False,18.0,other,True,R,0.5,0.0,R,False,general,,,nominated,2020-11-03
senate-2020-held-OH-I-43,senate-2020,US_SENATE,OH,I,2020-11-03,R,False,-6.0,other,True,R,0.5,0.0,R,False,general,,,nominated,2020-11-03
senate-2020-held-OH-III-44,senate-2020,US_SENATE,OH,III,2020-11-03,R,False,-6.0,other,True,R,0.5,0.0,R,False,general,,,nominated,2020-11-03
senate-2020-held-OK-III-45,senate-2020,US_SENATE,OK,III,2020-11-03,R,False,-30.0,other,True,R,0.5,0.0,R,False,general,,,nominated,2020-11-03
senate-2020-held-OR-III-46,senate-2020,US_SENATE,OR,III,2020-11-03,R,False,10.0,other,True,R,0.5,0.0,R,False,general,,,nominated,2020-11-03
senate-2020-held-PA-I-47,senate-2020,US_SENATE,PA,I,2020-11-03,R,False,1.0,other,True,R,0.5,0.0,R,False,general,,,nominated,2020-11-03
senate-2020-held-PA-III-48,senate-2020,US_SENATE,PA,III,2020-11-03,R,False,1.0,other,True,R,0.5,0.0,R,False,general,,,nominated,2020-11-03
senate-2020-held-RI-I-49,senate-2020,US_SENATE,RI,I,2020-11-03,R,False,18.0,other,True,R,0.5,0.0,R,False,general,,,nominated,2020-11-03
senate-2020-held-SC-III-50,senate-2020,US_SENATE,SC,III,2020-11-03,R,False,-14.0,other,True,R,0.5,0.0,R,False,general,,,nominated,2020-11-03
senate-2020-held-SD-III-51,senate-2020,US_SENATE,SD,III,2020-11-03,R,False,-26.0,other,True,R,0.5,0.0,R,False,general,,,nominated,2020-11-03
senate-2020-held-TN-I-52,senate-2020,US_SENATE,TN,I,2020-11-03,R,False,-22.0,other,True,R,0.5,0.0,R,False,general,,,nominated,2020-11-03
senate-2020-held-TX-I-53,senate-2020,US_SENATE,TX,I,2020-11-03,R,False,-8.0,other,True,R,0.5,0.0,R,False,general,,,nominated,2020-11-03
senate-2020-held-UT-I-54,senate-2020,US_SENATE,UT,I,2020-11-03,R,False,-24.0,other,True,R,0.5,0.0,R,False,general,,,nominated,2020-11-03
senate-2020-held-UT-III-55,senate-2020,US_SENATE,UT,III,2020-11-03,R,False,-24.0,other,True,R,0.5,0.0,R,False,general,,,nominated,2020-11-03
senate-2020-held-VA-I-56,senate-2020,US_SENATE,VA,I,2020-11-03,R,False,6.0,other,True,R,0.5,0.0,R,False,general,,,nominated,2020-11-03
senate-2020-held-VT-I-57,senate-2020,US_SENATE,VT,I,2020-11-03,R,False,30.0,other,True,R,0.5,0.0,R,False,general,,,nominated,2020-11-03
senate-2020-held-VT-III-58,senate-2020,US_SENATE,VT,III,2020-11-03,R,False,30.0,other,True,R,0.5,0.0,R,False,general,,,nominated,2020-11-03
senate-2020-held-WA-I-59,senate-2020,US_SENATE,WA,I,2020-11-03,R,False,12.0,other,True,R,0.5,0.0,R,False,general,,,nominated,2020-11-03
senate-2020-held-WA-III-60,senate-2020,US_SENATE,WA,III,2020-11-03,R,False,12.0,other,True,R,0.5,0.0,R,False,general,,,nominated,2020-11-03
senate-2020-held-WI-I-61,senate-2020,US_SENATE,WI,I,2020-11-03,R,False,1.0,other,True,R,0.5,0.0,R,False,general,,,nominated,2020-11-03
senate-2020-held-WI-III-62,senate-2020,US_SENATE,WI,III,2020-11-03,R,False,1.0,other,True,R,0.5,0.0,R,False,general,,,nominated,2020-11-03
senate-2020-held-WV-I-63,senate-2020,US_SENATE,WV,I,2020-11-03,R,False,-30.0,other,True,R,0.5,0.0,R,False,general,,,nominated,2020-11-03
senate-2020-held-WY-I-64,senate-2020,US_SENATE,WY,I,2020-11-03,R,False,-40.0,other,True,R,0.5,0.0,R,False,general,,,nominated,2020-11-03
senate-2022-AK,senate-2022,US_SENATE,AK,III,2022-11-08,,False,-15.0,other,False,R,0.5,0.0,D,True,general,,,nominated,2022-11-08
senate-2022-AL,senate-2022,US_SENATE,AL,III,2022-11-08,,False,-28.0,other,False,R,0.5,0.0,D,True,general,,,nominated,2022-11-08
senate-2022-AR,senate-2022,US_SENATE,AR,III,2022-11-08,,False,-27.0,other,False,R,0.5,0.0,D,True,general,,,nominated,2022-11-08
senate-2022-AZ,senate-2022,US_SENATE,AZ,III,2022-11-08,,False,-2.0,other,False,R,0.5,0.0,D,True,general,,,nominated,2022-11-08
senate-2022-CA,senate-2022,US_SENATE,CA,III,2022-11-08,,False,22.0,other,False,D,0.5,0.0,D,True,general,,,nominated,2022-11-08
senate-2022-CA-unexpired,senate-2022,US_SENATE,CA,III,2022-11-08,,False,22.0,other,False,D,0.5,0.0,D,True,general,,,nominated,2022-11-08
senate-2022-CO,senate-2022,US_SENATE,CO,III,2022-11-08,,False,6.0,other,False,D,0.5,0.0,D,True,general,,,nominated,2022-11-08
senate-2022-CT,senate-2022,US_SENATE,CT,III,2022-11-08,,False,14.0,other,False,D,0.5,0.0,D,True,general,,,nominated,2022-11-08
senate-2022-FL,senate-2022,US_SENATE,FL,III,2022-11-08,,False,-4.0,other,False,R,0.5,0.0,D,True,general,,,nominated,2022-11-08
senate-2022-GA,senate-2022,US_SENATE,GA,III,2022-11-08,,False,0.0,other,False,D,0.5,0.0,D,True,general,,,nominated,2022-11-08
senate-2022-HI,senate-2022,US_SENATE,HI,III,2022-11-08,,False,28.0,other,False,D,0.5,0.0,D,True,general,,,nominated,2022-11-08
senate-2022-IA,senate-2022,US_SENATE,IA,III,2022-11-08,,False,-6.0,other,False,R,0.5,0.0,D,True,general,,,nominated,2022-11-08
senate-2022-ID,senate-2022,US_SENATE,ID,III,2022-11-08,,False,-32.0,other,False,R,0.5,0.0,D,True,general,,,nominated,2022-11-08
senate-2022-IL,senate-2022,US_SENATE,IL,III,2022-11-08,,False,14.0,other,False,D,0.5,0.0,D,True,general,,,nominated,2022-11-08
senate-2022-IN,senate-2022,US_SENATE,IN,III,2022-11-08,,False,-16.0,other,False,R,0.5,0.0,D,True,general,,,nominated,2022-11-08
senate-2022-KS,senate-2022,US_SENATE,KS,III,2022-11-08,,False,-14.0,other,False,R,0.5,0.0,D,True,general,,,nominated,2022-11-08
senate-2022-KY,senate-2022,US_SENATE,KY,III,2022-11-08,,False,-24.0,other,False,R,0.5,0.0,D,True,general,,,nominated,2022-11-08
senate-2022-LA,senate-2022,US_SENATE,LA,III,2022-11-08,,False,-18.0,other,False,R,0.5,0.0,D,True,general,,,nominated,2022-11-08
senate-2022-MD,senate-2022,US_SENATE,MD,III,2022-11-08,,False,22.0,other,False,D,0.5,0.0,D,True,general,,,nominated,2022-11-08
senate-2022-MO,senate-2022,US_SENATE,MO,III,2022-11-08,,False,-14.0,other,False,R,0.5,0.0,D,True,general,,,nominated,2022-11-08
senate-2022-NC,senate-2022,US_SENATE,NC,III,2022-11-08,,False,-2.0,other,False,R,0.5,0.0,D,True,general,,,nominated,2022-11-08
senate-2022-ND,senate-2022,US_SENATE,ND,III,2022-11-08,,False,-28.0,other,False,R,0.5,0.0,D,True,general,,,nominated,2022-11-08
senate-2022-NH,senate-2022,US_SENATE,NH,III,2022-11-08,,False,2.0,other,False,D,0.5,0.0,D,True,general,,,nominated,2022-11-08
senate-2022-NV,senate-2022,US_SENATE,NV,III,2022-11-08,,False,0.0,other,False,D,0.5,0.0,D,True,general,,,nominated,2022-11-08
senate-2022-NY,senate-2022,US_SENATE,NY,III,2022-11-08,,False,18.0,other,False,D,0.5,0.0,D,True,general,,,nominated,2022-11-08
senate-2022-OH,senate-2022,US_SENATE,OH,III,2022-11-08,,False,-6.0,other,False,R,0.5,0.0,D,True,general,,,nominated,2022-11-08
senate-2022-OK,senate-2022,US_SENATE,OK,III,2022-11-08,,False,-30.0,other,False,R,0.5,0.0,D,True,general,,,nominated,2022-11-08
senate-2022-OK-special,senate-2022,US_SENATE,OK,III,2022-11-08,,False,-30.0,other,False,R,0.5,0.0,D,True,general,,,nominated,2022-11-08
senate-2022-OR,senate-2022,US_SENATE,OR,III,2022-11-08,,False,10.0,other,False,D,0.5,0.0,D,True,general,,,nominated,2022-11-08
senate-2022-PA,senate-2022,US_SENATE,PA,III,2022-11-08,,False,1.0,other,False,D,0.5,0.0,D,True,general,,,nominated,2022-11-08
senate-2022-SC,senate-2022,US_SENATE,SC,III,2022-11-08,,False,-14.0,other,False,R,0.5,0.0,D,True,general,,,nominated,2022-11-08
senate-2022-SD,senate-2022,US_SENATE,SD,III,2022-11-08,,False,-26.0,other,False,R,0.5,0.0,D,True,general,,,nominated,2022-11-08
senate-2022-UT,senate-2022,US_SENATE,UT,III,2022-11-08,,False,-24.0,other,False,R,0.5,0.0,D,True,general,,,nominated,2022-11-08
senate-2022-VT,senate-2022,US_SENATE,VT,III,2022-11-08,,False,30.0,other,False,D,0.5,0.0,D,True,general,,,nominated,2022-11-08
senate-2022-WA,senate-2022,US_SENATE,WA,III,2022-11-08,,False,12.0,other,False,D,0.5,0.0,D,True,general,,,nominated,2022-11-08
senate-2022-WI,senate-2022,US_SENATE,WI,III,2022-11-08,,False,1.0,other,False,D,0.5,0.0,D,True,general,,,nominated,2022-11-08
senate-2022-held-AK-II-0,senate-2022,US_SENATE,AK,II,2022-11-08,D,False,-15.0,other,True,D,0.5,0.0,D,True,general,,,nominated,2022-11-08
senate-2022-held-AL-II-1,senate-2022,US_SENATE,AL,II,2022-11-08,D,False,-28.0,other,True,D,0.5,0.0,D,True,general,,,nominated,2022-11-08
senate-2022-held-AR-II-2,senate-2022,US_SENATE,AR,II,2022-11-08,D,False,-27.0,other,True,D,0.5,0.0,D,True,general,,,nominated,2022-11-08
senate-2022-held-AZ-I-3,senate-2022,US_SENATE,AZ,I,2022-11-08,D,False,-2.0,other,True,D,0.5,0.0,D,True,general,,,nominated,2022-11-08
senate-2022-held-CA-I-4,senate-2022,US_SENATE,CA,I,2022-11-08,D,False,22.0,other,True,D,0.5,0.0,D,True,general,,,nominated,2022-11-08
senate-2022-held-CO-II-5,senate-2022,US_SENATE,CO,II,2022-11-08,D,False,6.0,other,True,D,0.5,0.0,D,True,general,,,nominated,2022-11-08
senate-2022-held-CT-I-6,senate-2022,US_SENATE,CT,I,2022-11-08,D,False,14.0,other,True,D,0.5,0.0,D,True,general,,,nominated,2022-11-08
senate-2022-held-DE-I-7,senate-2022,US_SENATE,DE,I,2022-11-08,D,False,12.0,other,True,D,0.5,0.0,D,True,general,,,nominated,2022-11-08
senate-2022-held-DE-II-8,senate-2022,US_SENATE,DE,II,2022-11-08,D,False,12.0,other,True,D,0.5,0.0,D,True,general,,,nominated,2022-11-08
senate-2022-held-FL-I-9,senate-2022,US_SENATE,FL,I,2022-11-08,D,False,-4.0,other,True,D,0.5,0.0,D,True,general,,,nominated,2022-11-08
senate-2022-held-GA-II-10,senate-2022,US_SENATE,GA,II,2022-11-08,D,False,0.0,other,True,D,0.5,0.0,D,True,general,,,nominated,2022-11-08
senate-2022-held-HI-I-11,senate-2022,US_SENATE,HI,I,2022-11-08,D,False,28.0,other,True,D,0.5,0.0,D,True,general,,,nominated,2022-11-08
senate-2022-held-IA-II-12,senate-2022,US_SENATE,IA,II,2022-11-08,D,False,-6.0,other,True,D,0.5,0.0,D,True,general,,,nominated,2022-11-08
senate-2022-held-ID-II-13,senate-2022,US_SENATE,ID,II,2022-11-08,D,False,-32.0,other,True,D,0.5,0.0,D,True,general,,,nominated,2022-11-08
senate-2022-held-IL-II-14,senate-2022,US_SENATE,IL,II,2022-11-08,D,False,14.0,other,True,D,0.5,0.0,D,True,general,,,nominated,2022-11-08
senate-2022-held-IN-I-15,senate-2022,US_SENATE,IN,I,2022-11-08,D,False,-16.0,other,True,D,0.5,0.0,D,True,general,,,nominated,2022-11-08
senate-2022-held-KS-II-16,senate-2022,US_SENATE,KS,II,2022-11-08,D,False,-14.0,other,True,D,0.5,0.0,D,True,general,,,nominated,2022-11-08
senate-2022-held-KY-II-17,senate-2022,US_SENATE,KY,II,2022-11-08,D,False,-24.0,other,True,D,0.5,0.0,D,True,general,,,nominated,2022-11-08
senate-2022-held-LA-II-18,senate-2022,US_SENATE,LA,II,2022-11-08,D,False,-18.0,other,True,D,0.5,0.0,D,True,general,,,nominated,2022-11-08
senate-2022-held-MA-I-19,senate-2022,US_SENATE,MA,I,2022-11-08,D,False,26.0,other,True,D,0.5,0.0,D,True,general,,,nominated,2022-11-08
senate-2022-held-MA-II-20,senate-2022,US_SENATE,MA,II,2022-11-08,D,False,26.0,other,True,D,0.5,0.0,D,True,general,,,nominated,2022-11-08
senate-2022-held-MD-I-21,senate-2022,US_SENATE,MD,I,2022-11-08,D,False,22.0,other,True,D,0.5,0.0,D,True,general,,,nominated,2022-11-08
senate-2022-held-ME-I-22,senate-2022,US_SENATE,ME,I,2022-11-08,D,False,4.0,other,True,D,0.5,0.0,D,True,general,,,nominated,2022-11-08
senate-2022-held-ME-II-23,senate-2022,US_SENATE,ME,II,2022-11-08,D,False,4.0,other,True,D,0.5,0.0,D,True,general,,,nominated,2022-11-08
senate-2022-held-MI-I-24,senate-2022,US_SENATE,MI,I,2022-11-08,D,False,2.0,other,True,D,0.5,0.0,D,True,general,,,nominated,2022-11-08
senate-2022-held-MI-II-25,senate-2022,US_SENATE,MI,II,2022-11-08,D,False,2.0,other,True,D,0.5,0.0,D,True,general,,,nominated,2022-11-08
senate-2022-held-MN-I-26,senate-2022,US_SENATE,MN,I,2022-11-08,D,False,4.0,other,True,D,0.5,0.0,D,True,general,,,nominated,2022-11-08
senate-2022-held-MN-II-27,senate-2022,US_SENATE,MN,II,2022-11-08,D,False,4.0,other,True,D,0.5,0.0,D,True,general,,,nominated,2022-11-08
senate-2022-held-MO-I-28,senate-2022,US_SENATE,MO,I,2022-11-08,D,False,-14.0,other,True,D,0.5,0.0,D,True,general,,,nominated,2022-11-08
senate-2022-held-MS-I-29,senate-2022,US_SENATE,MS,I,2022-11-08,D,False,-18.0,other,True,D,0.5,0.0,D,True,general,,,nominated,2022-11-08
senate-2022-held-MS-II-30,senate-2022,US_SENATE,MS,II,2022-11-08,D,False,-18.0,other,True,D,0.5,0.0,D,True,general,,,nominated,2022-11-08
senate-2022-held-MT-I-31,senate-2022,US_SENATE,MT,I,2022-11-08,D,False,-12.0,other,True,D,0.5,0.0,D,True,general,,,nominated,2022-11-08
senate-2022-held-MT-II-32,senate-2022,US_SENATE,MT,II,2022-11-08,D,False,-12.0,other,True,D,0.5,0.0,D,True,general,,,nominated,2022-11-08
senate-2022-held-NC-II-33,senate-2022,US_SENATE,NC,II,2022-11-08,I,False,-2.0,other,True,I,0.5,0.0,D,True,general,,,nominated,2022-11-08
senate-2022-held-ND-I-34,senate-2022,US_SENATE,ND,I,2022-11-08,I,False,-28.0,other,True,I,0.5,0.0,D,True,general,,,nominated,2022-11-08
senate-2022-held-NE-I-35,senate-2022,US_SENATE,NE,I,2022-11-08,R,False,-20.0,other,True,R,0.5,0.0,D,True,general,,,nominated,2022-11-08
senate-2022-held-NE-II-36,senate-2022,US_SENATE,NE,II,2022-11-08,R,False,-20.0,other,True,R,0.5,0.0,D,True,general,,,nominated,2022-11-08
senate-2022-held-NH-II-37,senate-2022,US_SENATE,NH,II,2022-11-08,R,False,2.0,other,True,R,0.5,0.0,D,True,general,,,nominated,2022-11-08
senate-2022-held-NJ-I-38,senate-2022,US_SENATE,NJ,I,2022-11-08,R,False,10.0,other,True,R,0.5,0.0,D,True,general,,,nominated,2022-11-08
senate-2022-held-NJ-II-39,senate-2022,US_SENATE,NJ,II,2022-11-08,R,False,10.0,other,True,R,0.5,0.0,D,True,general,,,nominated,2022-11-08
senate-2022-held-NM-I-40,senate-2022,US_SENATE,NM,I,2022-11-08,R,False,8.0,other,True,R,0.5,0.0,D,True,general,,,nominated,2022-11-08
senate-2022-held-NM-II-41,senate-2022,US_SENATE,NM,II,2022-11-08,R,False,8.0,other,True,R,0.5,0.0,D,True,general,,,nominated,2022-11-08
senate-2022-held-NV-I-42,senate-2022,US_SENATE,NV,I,2022-11-08,R,False,0.0,other,True,R,0.5,0.0,D,True,general,,,nominated,2022-11-08
senate-2022-held-NY-I-43,senate-2022,US_SENATE,NY,I,2022-11-08,R,False,18.0,other,True,R,0.5,0.0,D,True,general,,,nominated,2022-11-08
senate-2022-held-OH-I-44,senate-2022,US_SENATE,OH,I,2022-11-08,R,False,-6.0,other,True,R,0.5,0.0,D,True,general,,,nominated,2022-11-08
senate-2022-held-OR-II-45,senate-2022,US_SENATE,OR,II,2022-11-08,R,False,10.0,other,True,R,0.5,0.0,D,True,general,,,nominated,2022-11-08
senate-2022-held-PA-I-46,senate-2022,US_SENATE,PA,I,2022-11-08,R,False,1.0,other,True,R,0.5,0.0,D,True,general,,,nominated,2022-11-08
senate-2022-held-RI-I-47,senate-2022,US_SENATE,RI,I,2022-11-08,R,False,18.0,other,True,R,0.5,0.0,D,True,general,,,nominated,2022-11-08
senate-2022-held-RI-II-48,senate-2022,US_SENATE,RI,II,2022-11-08,R,False,18.0,other,True,R,0.5,0.0,D,True,general,,,nominated,2022-11-08
senate-2022-held-SC-II-49,senate-2022,US_SENATE,SC,II,2022-11-08,R,False,-14.0,other,True,R,0.5,0.0,D,True,general,,,nominated,2022-11-08
senate-2022-held-SD-II-50,senate-2022,US_SENATE,SD,II,2022-11-08,R,False,-26.0,other,True,R,0.5,0.0,D,True,general,,,nominated,2022-11-08
senate-2022-held-TN-I-51,senate-2022,US_SENATE,TN,I,2022-11-08,R,False,-22.0,other,True,R,0.5,0.0,D,True,general,,,nominated,2022-11-08
senate-2022-held-TN-II-52,senate-2022,US_SENATE,TN,II,2022-11-08,R,False,-22.0,other,True,R,0.5,0.0,D,True,general,,,nominated,2022-11-08
senate-2022-held-TX-I-53,senate-2022,US_SENATE,TX,I,2022-11-08,R,False,-8.0,other,True,R,0.5,0.0,D,True,general,,,nominated,2022-11-08
senate-2022-held-TX-II-54,senate-2022,US_SENATE,TX,II,2022-11-08,R,False,-8.0,other,True,R,0.5,0.0,D,True,general,,,nominated,2022-11-08
senate-2022-held-UT-I-55,senate-2022,US_SENATE,UT,I,2022-11-08,R,False,-24.0,other,True,R,0.5,0.0,D,True,general,,,nominated,2022-11-08
senate-2022-held-VA-I-56,senate-2022,US_SENATE,VA,I,2022-11-08,R,False,6.0,other,True,R,0.5,0.0,D,True,general,,,nominated,2022-11-08
senate-2022-held-VA-II-57,senate-2022,US_SENATE,VA,II,2022-11-08,R,False,6.0,other,True,R,0.5,0.0,D,True,general,,,nominated,2022-11-08
senate-2022-held-VT-I-58,senate-2022,US_SENATE,VT,I,2022-11-08,R,False,30.0,other,True,R,0.5,0.0,D,True,general,,,nominated,2022-11-08
senate-2022-held-WA-I-59,senate-2022,US_SENATE,WA,I,2022-11-08,R,False,12.0,other,True,R,0.5,0.0,D,True,general,,,nominated,2022-11-08
senate-2022-held-WI-I-60,senate-2022,US_SENATE,WI,I,2022-11-08,R,False,1.0,other,True,R,0.5,0.0,D,True,general,,,nominated,2022-11-08
senate-2022-held-WV-I-61,senate-2022,US_SENATE,WV,I,2022-11-08,R,False,-30.0,other,True,R,0.5,0.0,D,True,general,,,nominated,2022-11-08
senate-2022-held-WV-II-62,senate-2022,US_SENATE,WV,II,2022-11-08,R,False,-30.0,other,True,R,0.5,0.0,D,True,general,,,nominated,2022-11-08
senate-2022-held-WY-I-63,senate-2022,US_SENATE,WY,I,2022-11-08,R,False,-40.0,other,True,R,0.5,0.0,D,True,general,,,nominated,2022-11-08
senate-2024-AZ,senate-2024,US_SENATE,AZ,I,2024-11-05,,False,-2.0,other,False,R,0.5,0.0,D,False,general,,,nominated,2024-11-05
senate-2024-CA,senate-2024,US_SENATE,CA,I,2024-11-05,,False,22.0,other,False,D,0.5,0.0,D,False,general,,,nominated,2024-11-05
senate-2024-CA-unexpired,senate-2024,US_SENATE,CA,I,2024-11-05,,False,22.0,other,False,D,0.5,0.0,D,False,general,,,nominated,2024-11-05
senate-2024-CT,senate-2024,US_SENATE,CT,I,2024-11-05,,False,14.0,other,False,D,0.5,0.0,D,False,general,,,nominated,2024-11-05
senate-2024-DE,senate-2024,US_SENATE,DE,I,2024-11-05,,False,12.0,other,False,D,0.5,0.0,D,False,general,,,nominated,2024-11-05
senate-2024-FL,senate-2024,US_SENATE,FL,I,2024-11-05,,False,-4.0,other,False,R,0.5,0.0,D,False,general,,,nominated,2024-11-05
senate-2024-HI,senate-2024,US_SENATE,HI,I,2024-11-05,,False,28.0,other,False,D,0.5,0.0,D,False,general,,,nominated,2024-11-05
senate-2024-IN,senate-2024,US_SENATE,IN,I,2024-11-05,,False,-16.0,other,False,R,0.5,0.0,D,False,general,,,nominated,2024-11-05
senate-2024-MA,senate-2024,US_SENATE,MA,I,2024-11-05,,False,26.0,other,False,D,0.5,0.0,D,False,general,,,nominated,2024-11-05
senate-2024-MD,senate-2024,US_SENATE,MD,I,2024-11-05,,False,22.0,other,False,D,0.5,0.0,D,False,general,,,nominated,2024-11-05
senate-2024-ME,senate-2024,US_SENATE,ME,I,2024-11-05,,False,4.0,other,False,D,0.5,0.0,D,False,general,,,nominated,2024-11-05
senate-2024-MI,senate-2024,US_SENATE,MI,I,2024-11-05,,False,2.0,other,False,D,0.5,0.0,D,False,general,,,nominated,2024-11-05
senate-2024-MN,senate-2024,US_SENATE,MN,I,2024-11-05,,False,4.0,other,False,D,0.5,0.0,D,False,general,,,nominated,2024-11-05
senate-2024-MO,senate-2024,US_SENATE,MO,I,2024-11-05,,False,-14.0,other,False,R,0.5,0.0,D,False,general,,,nominated,2024-11-05
senate-2024-MS,senate-2024,US_SENATE,MS,I,2024-11-05,,False,-18.0,other,False,R,0.5,0.0,D,False,general,,,nominated,2024-11-05
senate-2024-MT,senate-2024,US_SENATE,MT,I,2024-11-05,,False,-12.0,other,False,R,0.5,0.0,D,False,general,,,nominated,2024-11-05
senate-2024-ND,senate-2024,US_SENATE,ND,I,2024-11-05,,False,-28.0,other,False,R,0.5,0.0,D,False,general,,,nominated,2024-11-05
senate-2024-NE,senate-2024,US_SENATE,NE,I,2024-11-05,,False,-20.0,other,False,R,0.5,0.0,D,False,general,,,nominated,2024-11-05
senate-2024-NE-unexpired,senate-2024,US_SENATE,NE,II,2024-11-05,,False,-20.0,other,False,R,0.5,0.0,D,False,general,,,nominated,2024-11-05
senate-2024-NJ,senate-2024,US_SENATE,NJ,I,2024-11-05,,False,10.0,other,False,D,0.5,0.0,D,False,general,,,nominated,2024-11-05
senate-2024-NM,senate-2024,US_SENATE,NM,I,2024-11-05,,False,8.0,other,False,D,0.5,0.0,D,False,general,,,nominated,2024-11-05
senate-2024-NV,senate-2024,US_SENATE,NV,I,2024-11-05,,False,0.0,other,False,D,0.5,0.0,D,False,general,,,nominated,2024-11-05
senate-2024-NY,senate-2024,US_SENATE,NY,I,2024-11-05,,False,18.0,other,False,D,0.5,0.0,D,False,general,,,nominated,2024-11-05
senate-2024-OH,senate-2024,US_SENATE,OH,I,2024-11-05,,False,-6.0,other,False,R,0.5,0.0,D,False,general,,,nominated,2024-11-05
senate-2024-PA,senate-2024,US_SENATE,PA,I,2024-11-05,,False,1.0,other,False,D,0.5,0.0,D,False,general,,,nominated,2024-11-05
